Taxon	SKB8.640193	SKD9.640182	SKB1.640202	SKB6.640176	SKM3.640197	SKM1.640183	SKM7.640188	SKM4.640180	SKD6.640190	SKD3.640198	SKB2.640194	SKM5.640177	SKB3.640195	SKB5.640181	SKD2.640178	SKM8.640201	SKM2.640199	SKB4.640189	SKD7.640191	SKB7.640196	SKB9.640200	SKD8.640184	SKM9.640192	SKM6.640187	SKD4.640185	SKD1.640179
k__Bacteria;p__Planctomycetes;c__Planctomycea;o__Pirellulales;f__;g__Blastopirellula	0.0	0.0	0.0	0.0	9.23020121839e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000112334306897	7.85669390321e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycea;o__Pirellulales;f__;g__Rhodopirellula	0.000426730391738	0.000182282172803	0.00130299689285	0.000848266355636	0.00119992615839	0.00118483412322	0.0	0.000623986022713	0.00110322333078	0.00162490378859	0.00105363984674	0.00101100876208	0.00102137020742	0.00134080936129	0.000197843505787	0.0	0.00113378684807	0.000998094546774	0.000216731686173	0.000260960334029	0.000245821042281	9.85707244948e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycea;o__Pirellulales;f__Pirellulaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000141723356009	0.0	0.000108365843086	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycea;o__Pirellulales;f__Pirellulaceae;g__A17	0.000341384313391	0.000364564345607	0.000801844241756	0.00137843282791	0.00101532213402	0.00131648235914	0.000102923013586	0.000748783227256	0.00124712202609	0.00188146754468	0.00258620689655	0.000674005841384	0.00109993714645	0.00134080936129	0.00207735681076	0.000231884057971	0.00113378684807	0.00136103801833	0.000541829215431	0.000434933890049	0.000409701737135	0.00019714144899	7.35294117647e-05	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycea;o__Pirellulales;f__Pirellulaceae;g__Pirellula	8.53460783477e-05	0.000182282172803	0.000701613711537	0.000318099883363	0.000830718109655	0.000526592943655	0.0	0.000124797204543	0.000431696085955	0.000171042504062	0.000287356321839	0.000337002920692	0.00039283469516	0.000243783520234	0.00029676525868	0.0	0.000425170068027	9.07358678886e-05	0.000216731686173	0.0	0.000245821042281	9.85707244948e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycea;o__Planctomycetales;f__Planctomycetaceae;g__Planctomyces	0.000426730391738	0.000364564345607	0.00330760749724	0.00371116530591	0.00415359054827	0.0028962611901	0.000411692054343	0.00274553849994	0.002110514198	0.00213803130078	0.00383141762452	0.00280835767243	0.00400691389063	0.0042662116041	0.00108813928183	0.000463768115942	0.00240929705215	0.00444605752654	0.000541829215431	0.000347947112039	0.000655522779417	0.000492853622474	0.000220588235294	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__agg27;o__CL500-15;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.85669390321e-05	0.0	0.0	0.0	0.000141723356009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__agg27;o__OM190;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000143898695318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000141723356009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__	0.000682768626782	0.00364564345607	0.00952190037085	0.00445339836709	0.00581502676758	0.00263296471827	0.00087484561548	0.00311993011357	0.0093534151957	0.0182160266826	0.0066091954023	0.00494270950348	0.00604965430547	0.00414431984398	0.0178059155208	0.00139130434783	0.00496031746032	0.00372017058343	0.00433463372345	0.000260960334029	0.000491642084562	0.00206998521439	0.00183823529412	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__	0.000170692156695	0.000182282172803	0.000902074771976	0.00106033294454	0.000461510060919	0.000526592943655	5.14615067929e-05	0.000998377636341	0.000815425940138	0.00076969126828	0.000287356321839	0.000898674455179	0.00125707102451	0.000731350560702	0.000791374023148	0.0	0.000992063492063	0.000816622810997	0.000216731686173	0.000173973556019	8.19403474271e-05	9.85707244948e-05	7.35294117647e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Asticcacaulis	0.00238969019374	0.0103900838498	0.0	0.0	0.000553812073103	0.0	0.0	0.000124797204543	0.00067152724482	0.0013683400325	0.000287356321839	0.000112334306897	0.000314267756128	0.000853242320819	0.000989217528935	0.0	0.0	9.07358678886e-05	0.02633289987	0.00556715379262	0.00114716486398	0.00335140463282	0.000882352941176	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas	0.00238969019374	0.000911410864017	0.00110253583241	0.00106033294454	0.00147683219494	0.00131648235914	0.00483738163853	0.00124797204543	0.00182271680737	0.00196698879672	0.000574712643678	0.00112334306897	0.000942803268385	0.000731350560702	0.000494608764467	0.00660869565217	0.00184240362812	0.00127030215044	0.000541829215431	0.00313152400835	0.000983284169125	0.00128141941843	0.00595588235294	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter	0.000341384313391	0.000182282172803	0.000601383181317	0.000424133177818	0.000646114085287	0.000658241179568	0.000205846027172	0.000249594409085	0.000719493476592	0.000684170016249	0.000766283524904	0.000786340148281	0.000549968573224	0.000121891760117	0.000395687011574	0.000347826086957	0.000566893424036	0.000544415207331	0.000216731686173	0.000434933890049	0.000245821042281	0.0	0.000147058823529	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Mycoplana	0.0	0.0	0.0	0.000424133177818	9.23020121839e-05	0.000658241179568	0.000102923013586	0.000249594409085	0.000143898695318	8.55212520311e-05	0.000191570881226	0.000224668613795	0.000235700817096	0.000243783520234	0.000197843505787	0.000115942028986	0.000283446712018	0.000453679339443	0.000108365843086	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium	0.00110949901852	0.00455705432009	0.00270622431593	0.00381719860036	0.00239985231678	0.00223802001053	0.00102923013586	0.00162236365905	0.00321373752878	0.0024801163089	0.002969348659	0.00348236351382	0.00369264613451	0.00231594344222	0.0030665743397	0.00139130434783	0.00170068027211	0.0031757553761	0.00303424360642	0.000434933890049	0.00204850868568	0.00364711680631	0.000441176470588	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__;g__	0.00307245882052	0.00583302952971	0.00882028665932	0.00657406425618	0.00904559719402	0.00855713533439	0.00324207492795	0.00723823786347	0.00637950882579	0.00786795518686	0.00670498084291	0.00561671534487	0.00714959145192	0.00828863968796	0.00781481847858	0.00510144927536	0.00807823129252	0.00780328463842	0.00400953619419	0.0080027835769	0.00843985578499	0.00611138491868	0.00397058823529	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__;g__Nordella	0.0	0.0	0.000200461060439	0.0	0.0	0.0	0.0	0.0	4.79662317728e-05	0.0	0.000287356321839	0.0	7.85669390321e-05	0.0	9.89217528935e-05	0.0	0.0	0.000181471735777	0.0	8.69867780097e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;g__	0.0	0.0	0.000400922120878	0.000212066588909	0.000184604024368	0.0	5.14615067929e-05	0.0	0.000287797390637	0.000256563756093	0.000191570881226	0.000337002920692	0.000707102451288	0.000243783520234	0.000197843505787	0.0	0.000850340136054	0.000272207603666	0.000108365843086	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;g__Aurantimonas	0.0	0.0	0.0	0.000106033294454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000243783520234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bartonellaceae;g__Bartonella	0.0	0.0	0.0	0.0	0.0	0.0	5.14615067929e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000115942028986	0.0	0.0	0.000108365843086	0.0	0.0	9.85707244948e-05	0.000147058823529	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__	0.0	0.0	0.0	0.000106033294454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.07358678886e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Beijerinckia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.59324635457e-05	0.0	9.5785440613e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000181471735777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Chelatococcus	0.0	0.0	0.0	0.000530166472272	9.23020121839e-05	0.0	0.0	0.000124797204543	0.0	0.0	9.5785440613e-05	0.000112334306897	0.000157133878064	0.000243783520234	0.000395687011574	0.0	0.000141723356009	0.000181471735777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__	0.00102415294017	0.00182282172803	0.00380876014834	0.003499098717	0.00221524829241	0.00250131648236	0.000308769040758	0.00124797204543	0.00302187260169	0.00290772256906	0.00488505747126	0.00190968321725	0.00243557510999	0.00292540224281	0.00187951330498	0.000347826086957	0.00240929705215	0.00353869884765	0.00130039011704	0.000608907446068	0.00106522451655	0.00108427796944	0.000514705882353	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Afipia	0.000768114705129	0.00109369303682	0.00170391901373	0.00275686565582	0.00119992615839	0.00131648235914	0.000154384520379	0.0017471608636	0.00124712202609	0.00119729752844	0.00105363984674	0.00101100876208	0.000785669390321	0.0014627011214	0.000890295776041	0.000231884057971	0.000850340136054	0.00217766082933	0.00173385348938	0.00200069589422	0.0021304490331	0.00118284869394	0.000147058823529	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Balneimonas	8.53460783477e-05	0.0	0.00300691590659	0.00318099883363	0.00203064426805	0.00329120589784	5.14615067929e-05	0.00112317484088	0.00129508825787	0.000855212520311	0.00268199233716	0.00202201752415	0.00227844123193	0.00365675280351	0.0015827480463	0.000231884057971	0.00240929705215	0.00254060430088	0.000433463372345	0.000173973556019	0.000409701737135	0.00019714144899	7.35294117647e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bosea	0.000170692156695	0.00127597520962	0.0	0.000212066588909	9.23020121839e-05	0.000394944707741	0.00036023054755	0.000374391613628	0.000527628549501	8.55212520311e-05	9.5785440613e-05	0.0	0.000235700817096	0.000609458800585	0.000395687011574	0.000463768115942	0.000141723356009	0.000272207603666	0.000975292587776	0.00530619345859	0.000819403474271	0.00246426811237	0.000441176470588	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium	0.000853460783477	0.00054684651841	0.00190438007417	0.00180256600573	0.000461510060919	0.000394944707741	0.000514615067929	0.000873580431798	0.00163085188028	0.00342085008125	0.00134099616858	0.000674005841384	0.00125707102451	0.000731350560702	0.00257196557523	0.000231884057971	0.000566893424036	0.00127030215044	0.00086692674469	0.000869867780097	0.00122910521141	0.000295712173484	0.000220588235294	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Nitrobacter	8.53460783477e-05	0.0	0.000200461060439	0.000212066588909	0.000369208048735	0.000789889415482	5.14615067929e-05	0.00049918881817	9.59324635457e-05	0.000171042504062	0.000478927203065	0.000224668613795	0.000707102451288	0.000365675280351	0.000197843505787	0.000231884057971	0.000425170068027	0.000453679339443	0.000108365843086	0.0	0.0	0.00019714144899	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Rhodopseudomonas	0.000938806861825	0.00255195041925	0.00010023053022	0.000424133177818	0.000369208048735	0.000394944707741	0.000308769040758	0.000249594409085	0.00124712202609	0.000598648764218	0.000478927203065	0.000674005841384	0.000314267756128	0.000243783520234	0.000197843505787	0.000811594202899	0.000992063492063	0.000907358678886	0.00346770697876	0.000869867780097	0.00155686660111	0.00325283390833	0.000441176470588	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__	8.53460783477e-05	0.0	0.00150345795329	0.000424133177818	0.000369208048735	0.000526592943655	0.0	0.000374391613628	0.000191864927091	0.000171042504062	0.000383141762452	0.000224668613795	0.000707102451288	0.000243783520234	9.89217528935e-05	0.000347826086957	0.000566893424036	9.07358678886e-05	0.000216731686173	0.0	0.0	0.000295712173484	7.35294117647e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Brucella	0.000853460783477	0.0100255195042	0.000601383181317	0.00296893224472	0.000646114085287	0.000658241179568	0.00355084396871	0.00424310495445	0.00206254796623	0.000427606260156	0.000670498084291	0.00314536059313	0.00109993714645	0.00304729400293	0.000197843505787	0.00394202898551	0.000425170068027	0.00326649124399	0.0146293888166	0.00191370911621	0.000409701737135	0.037654016757	0.00514705882353	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Ochrobactrum	8.53460783477e-05	0.00109369303682	0.0	0.0	9.23020121839e-05	0.000131648235914	0.000154384520379	0.0	9.59324635457e-05	8.55212520311e-05	9.5785440613e-05	0.000112334306897	7.85669390321e-05	0.000243783520234	0.0	0.000811594202899	0.000141723356009	0.000272207603666	0.00140875596012	0.0	8.19403474271e-05	0.00275998028586	0.000147058823529	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Pseudochrobactrum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.55212520311e-05	0.0	0.0	7.85669390321e-05	0.0	0.0	0.0	0.0	9.07358678886e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__	0.000768114705129	0.00164053955523	0.00441014332966	0.00286289895027	0.00581502676758	0.00513428120063	0.00123507616303	0.00424310495445	0.00215848042978	0.00265115881297	0.00565134099617	0.00393170074141	0.00447831552483	0.00255972696246	0.00118706103472	0.00173913043478	0.00637755102041	0.0031757553761	0.00151712180321	0.000782881002088	0.00188462799082	0.00147856086742	0.00139705882353	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia	0.00546214901425	0.0189573459716	0.0194447228626	0.0161170607571	0.0141222078641	0.0192206424434	0.0154899135447	0.0138524897042	0.0220165003837	0.0189001966989	0.0198275862069	0.0133677825208	0.0153205531113	0.0157240370551	0.0156296369572	0.0131014492754	0.0233843537415	0.0149714182016	0.0182054616385	0.008959638135	0.0121271714192	0.0150813208477	0.0127205882353	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium	0.00153622941026	0.00674444039373	0.00631452340383	0.00551373131163	0.00756876499908	0.00631911532385	0.0021613832853	0.00436790215899	0.00642747505756	0.00564440263405	0.00383141762452	0.00595371826556	0.00408548082967	0.00402242808386	0.00514393115046	0.00278260869565	0.00666099773243	0.0039923781871	0.00390117035111	0.00165274878219	0.00475254015077	0.00305569245934	0.000955882352941	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Pedomicrobium	8.53460783477e-05	0.0	0.000902074771976	0.000848266355636	0.000553812073103	0.000921537651395	0.000257307533965	0.000873580431798	0.00153491941673	0.00205251004875	0.000766283524904	0.000674005841384	0.000549968573224	0.000731350560702	0.000791374023148	0.0	0.00184240362812	0.000907358678886	0.000325097529259	0.0	0.000163880694854	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodomicrobium	0.0	0.0	0.000300691590659	0.000742233061181	9.23020121839e-05	0.0	0.0	0.0	0.0	8.55212520311e-05	0.0	0.000112334306897	0.000157133878064	0.000243783520234	0.0	0.0	0.000283446712018	9.07358678886e-05	0.000108365843086	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes	0.00247503627208	0.0109369303682	0.0272627042197	0.0192980595907	0.018552704449	0.0160610847815	0.00262453684644	0.0113565456134	0.0185629316961	0.0259984606175	0.0235632183908	0.012019770838	0.0204274041483	0.0157240370551	0.0239390642002	0.00220289855072	0.0219671201814	0.0124308139007	0.00975292587776	0.00374043145442	0.00442477876106	0.00660423854115	0.00183823529412	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Methylobacterium	0.0	0.0	0.00010023053022	0.0	0.0	0.0	0.0	0.0	4.79662317728e-05	0.000256563756093	9.5785440613e-05	0.000112334306897	0.0	0.000121891760117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__	0.00204830588034	0.0052861830113	0.00170391901373	0.00148446612236	0.00203064426805	0.00223802001053	0.00406545903664	0.000873580431798	0.00239831158864	0.0024801163089	0.00134099616858	0.00168501460346	0.00172847265871	0.00207215992199	0.000593530517361	0.00440579710145	0.00141723356009	0.00217766082933	0.00292587776333	0.00165274878219	0.00294985250737	0.00364711680631	0.00139705882353	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__Methylopila	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.85669390321e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.19403474271e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__Methylosinus	0.0	0.0	0.00010023053022	0.000106033294454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000121891760117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__Pleomorphomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.07358678886e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__	0.00213365195869	0.0051039008385	0.00731682870602	0.00752836390627	0.0062765368285	0.00710900473934	0.00154384520379	0.00474229377262	0.00849002302379	0.00846660395108	0.00718390804598	0.00460570658279	0.00817096165933	0.00694783032667	0.00682560094965	0.0016231884058	0.00836167800454	0.00689592595953	0.00747724317295	0.00243562978427	0.00335955424451	0.00630852636767	0.00176470588235	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Aminobacter	0.0	0.000364564345607	0.000300691590659	0.000424133177818	0.000553812073103	0.000789889415482	5.14615067929e-05	0.000124797204543	0.000383729854183	0.000427606260156	0.000478927203065	0.000224668613795	0.000314267756128	0.000487567040468	0.00029676525868	0.000463768115942	0.000566893424036	0.000272207603666	0.0	0.0	0.000409701737135	0.000394282897979	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Aquamicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.79662317728e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Chelativorans	0.0	0.0	0.000300691590659	0.0	0.0	0.0	5.14615067929e-05	0.0	9.59324635457e-05	0.000513127512187	0.0	0.0	0.0	0.0	0.000197843505787	0.0	0.000141723356009	0.000181471735777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Mesorhizobium	0.000682768626782	0.00255195041925	0.00180414954395	0.00190859930018	0.00212294628023	0.00144813059505	0.00118361465624	0.00124797204543	0.00148695318496	0.00188146754468	0.00134099616858	0.00190968321725	0.00133563796354	0.00182837640176	0.00138490454051	0.000579710144928	0.00255102040816	0.00244986843299	0.00379280450802	0.000869867780097	0.00147492625369	0.0038442582553	0.000808823529412	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Nitratireductor	0.0	0.0	0.00010023053022	0.000106033294454	9.23020121839e-05	0.000263296471827	0.0	0.000124797204543	4.79662317728e-05	0.0	0.000287356321839	0.0	0.0	0.000121891760117	0.0	0.0	0.000141723356009	0.000181471735777	0.0	0.0	8.19403474271e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Parvibaculum	0.0	0.0	0.0	0.0	9.23020121839e-05	0.000263296471827	0.000102923013586	0.0	9.59324635457e-05	0.000171042504062	9.5785440613e-05	0.000112334306897	0.0	0.0	0.0	0.0	0.000141723356009	0.0	0.0	8.69867780097e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Phyllobacterium	0.000512076470086	0.00437477214728	0.000801844241756	0.000530166472272	0.000553812073103	0.000526592943655	0.000514615067929	0.000748783227256	0.000959324635457	0.000684170016249	0.000574712643678	0.000224668613795	0.00039283469516	0.000121891760117	0.000197843505787	0.000347826086957	0.000141723356009	9.07358678886e-05	0.0110533159948	0.000347947112039	0.000491642084562	0.0133070478068	0.000441176470588	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Pseudaminobacter	0.0	0.0	0.0	0.0	9.23020121839e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.89217528935e-05	0.0	0.000141723356009	0.0	0.000108365843086	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__	0.0	0.000182282172803	0.00010023053022	0.000106033294454	9.23020121839e-05	0.000263296471827	5.14615067929e-05	0.000249594409085	0.0	0.0	9.5785440613e-05	0.0	0.000157133878064	0.0	9.89217528935e-05	0.000347826086957	0.000141723356009	9.07358678886e-05	0.000108365843086	8.69867780097e-05	0.000163880694854	9.85707244948e-05	0.000294117647059	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium	0.0268840146795	0.0253372220197	0.00120276636263	0.00307496553918	0.000738416097471	0.000263296471827	0.0268114450391	0.00237114688631	0.00311780506523	0.00076969126828	0.000670498084291	0.00157268029656	0.00109993714645	0.00195026816187	0.000494608764467	0.0713043478261	0.000566893424036	0.00535341620543	0.0347854356307	0.108037578288	0.0654703375942	0.02828979793	0.0578676470588	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Ensifer	0.0	0.000364564345607	0.0	0.0	0.0	0.0	0.0	0.000124797204543	0.0	0.000171042504062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000216731686173	0.0	0.0	0.00019714144899	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Kaistia	0.0	0.0	0.0	0.0	0.0	0.0	5.14615067929e-05	0.0	4.79662317728e-05	8.55212520311e-05	9.5785440613e-05	0.0	7.85669390321e-05	0.0	0.0	0.0	0.000141723356009	0.0	0.0	0.0	8.19403474271e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Martelella	0.000597422548434	0.00273423259205	0.00210484113461	0.00137843282791	0.00138453018276	0.00184307530279	0.00169822972417	0.00112317484088	0.00139102072141	0.00171042504062	0.00172413793103	0.00146034598967	0.00188560653677	0.00182837640176	0.000593530517361	0.000811594202899	0.00240929705215	0.00108883041466	0.00086692674469	8.69867780097e-05	0.000983284169125	0.000591424346969	0.000147058823529	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Mycoplana	0.0	0.000364564345607	0.000200461060439	0.000106033294454	9.23020121839e-05	0.0	0.000154384520379	0.0	4.79662317728e-05	8.55212520311e-05	0.000287356321839	0.000224668613795	7.85669390321e-05	0.0	0.0	0.000347826086957	0.000283446712018	0.000181471735777	0.0	0.000347947112039	8.19403474271e-05	0.0	0.00316176470588	0.0	0.0	0.0
